key;date;y
18769;01Jun2015;3223,358328
18769;01Jul2015;3634,174051
18769;01Aug2015;2534,423995
18769;01Sep2015;1658,259486
18769;01Oct2015;6560,781641
18769;01Nov2015;1481,935924
18769;01Dec2015;3152,465349
18769;01Jan2016;2879,800045
18769;01Feb2016;923,8809362
18769;01Mar2016;1471,029312
18769;01Apr2016;7893,20609
18769;01May2016;2161,781413
18769;01Jun2016;2141,937438
18769;01Jul2016;5059,456184
18769;01Aug2016;1794,289177
18769;01Sep2016;3047,034765
18769;01Oct2016;991,4413391
18769;01Nov2016;905,85473
18769;01Dec2016;3016,73862
18769;01Jan2017;2463,076574
18769;01Feb2017;2317,655078
18769;01Mar2017;5171,55192
18769;01Apr2017;10000
18769;01May2017;3868,060289
18769;01Jun2017;3714,307354
18769;01Jul2017;1090,661213
18769;01Aug2017;2414,602742
18769;01Sep2017;2691,055063
18769;01Oct2017;2653,942286
18769;01Nov2017;3308,339014
18769;01Dec2017;2921,305764
18769;01Jan2018;280,2393395
18769;01Feb2018;3431,0384
18769;01Mar2018;1278,497311
18769;01Apr2018;4592,13815
18769;01May2018;3936,226615
18769;01Jun2018;2765,280618
19961;01Jan2013;827,2656697
19961;01Feb2013;1251,386088
19961;01Mar2013;7821,447619
19961;01Apr2013;63,74404158
19961;01May2013;2222,689758
19961;01Jun2013;2306,679951
19961;01Jul2013;2138,635617
19961;01Aug2013;2455,821056
19961;01Sep2013;1326,449045
19961;01Oct2013;8543,082863
19961;01Nov2013;1157,611747
19961;01Dec2013;351,4363512
19961;01Jan2014;744,8102451
19961;01Feb2014;584,490911
19961;01Mar2014;8837,349097
19961;01Apr2014;494,1570094
19961;01May2014;526,2080864
19961;01Jun2014;2575,277186
19961;01Jul2014;3585,116329
19961;01Aug2014;1399,798178
19961;01Sep2014;775,5567692
19961;01Oct2014;7123,396647
19961;01Nov2014;0
19961;01Dec2014;675,3619815
19961;01Jan2015;1269,304507
19961;01Feb2015;1427,961175
19961;01Mar2015;9323,538101
19961;01Apr2015;539,9186829
19961;01May2015;868,8067305
19961;01Jun2015;2919,525705
19961;01Jul2015;5844,678895
19961;01Aug2015;2983,282537
19961;01Sep2015;966,5203095
19961;01Oct2015;6889,856077
19961;01Nov2015;765,7342523
19961;01Dec2015;2274,360289
19961;01Jan2016;831,9978718
19961;01Feb2016;1041,749533
19961;01Mar2016;9301,769971
19961;01Apr2016;611,0168223
19961;01May2016;878,9489907
19961;01Jun2016;2995,151411
19961;01Jul2016;3237,235524
19961;01Aug2016;3761,410043
19961;01Sep2016;2157,909748
19961;01Oct2016;6248,872905
19961;01Nov2016;965,3052846
19961;01Dec2016;1314,951073
19961;01Jan2017;360,6961197
19961;01Feb2017;2193,6059
19961;01Mar2017;9106,918352
19961;01Apr2017;710,6744411
19961;01May2017;1811,857875
19961;01Jun2017;2536,230123
19961;01Jul2017;2422,350319
19961;01Aug2017;3557,413762
19961;01Sep2017;1047,556073
19961;01Oct2017;7716,456681
19961;01Nov2017;893,1839663
19961;01Dec2017;1009,5194
19961;01Jan2018;1089,199452
19961;01Feb2018;1106,874867
19961;01Mar2018;8408,905749
19961;01Apr2018;233,962631
19961;01May2018;3282,178655
19961;01Jun2018;3495,038222
19983;01Jan2012;1389,446516
19983;01Feb2012;1900,630915
19983;01Mar2012;1381,56008
19983;01Apr2012;8016,919989
19983;01May2012;2794,665902
19983;01Jun2012;691,5686837
19983;01Jul2012;3625,609406
19983;01Aug2012;3158,875824
19983;01Sep2012;3876,165042
19983;01Oct2012;3658,589045
19983;01Nov2012;3503,728133
19983;01Dec2012;1916,403785
19983;01Jan2013;1565,098939
19983;01Feb2013;2084,169773
19983;01Mar2013;2442,644107
19983;01Apr2013;10000
19983;01May2013;3325,924864
19983;01Jun2013;3895,899054
19983;01Jul2013;2292,801835
19983;01Aug2013;6323,487238
19983;01Sep2013;3142,386005
19983;01Oct2013;1941,496989
19983;01Nov2013;1391,597362
19983;01Dec2013;2102,09349
19983;01Jan2014;2829,796387
19983;01Feb2014;2061,944365
19983;01Mar2014;0
19983;01Apr2014;7673,501577
19983;01May2014;2411,815314
19983;01Jun2014;2786,779467
19983;01Jul2014;3633,495842
19983;01Aug2014;3437,589619
19983;01Sep2014;3122,311443
19983;01Oct2014;2259,822197
19983;01Nov2014;1557,212504
19983;01Dec2014;3090,765701
19983;01Jan2015;1916,403785
19983;01Feb2015;1557,212504
19983;01Mar2015;5397,90651
19983;01Apr2015;4535,417264
19983;01May2015;3976,914253
19983;01Jun2015;5015,055922
19983;01Jul2015;3313,736736
19983;01Aug2015;4144,680241
19983;01Sep2015;2259,822197
19983;01Oct2015;4991,396616
19983;01Nov2015;1213,794092
19983;01Dec2015;870,3756811
19983;01Jan2016;1038,141669
19983;01Feb2016;0
19983;01Mar2016;1684,470892
19983;01Apr2016;9804,631488
19983;01May2016;7257,492114
19983;01Jun2016;2201,928592
19983;01Jul2016;0
19983;01Aug2016;2027,710066
19983;01Sep2016;2195,476054
19983;01Oct2016;846,8956123
19983;01Nov2016;2700,387152
19983;01Dec2016;4221,572985
19983;01Jan2017;2702,000287
19983;01Feb2017;2024,483797
19983;01Mar2017;2360,015773
19983;01Apr2017;3382,743046
19983;01May2017;4052,193863
19983;01Jun2017;3715,048753
19983;01Jul2017;4726,484084
19983;01Aug2017;4726,484084
19983;01Sep2017;3546,637511
19983;01Oct2017;2532,621164
19983;01Nov2017;2022,870662
19983;01Dec2017;1856,717809
19983;01Jan2018;2193,862919
19983;01Feb2018;1180,814454
19983;01Mar2018;3205,298251
19983;01Apr2018;3376,290508
19983;01May2018;6588,041296
19983;01Jun2018;4050,580728
20118;01Jan2013;5538,715048
20118;01Feb2013;6761,039272
20118;01Mar2013;7018,544743
20118;01Apr2013;6203,957646
20118;01May2013;3693,221467
20118;01Jun2013;5260,701015
20118;01Jul2013;4533,735724
20118;01Aug2013;7588,930764
20118;01Sep2013;4082,152998
20118;01Oct2013;3747,209419
20118;01Nov2013;5122,383641
20118;01Dec2013;7288,760442
20118;01Jan2014;4661,075076
20118;01Feb2014;4447,724903
20118;01Mar2014;8958,190936
20118;01Apr2014;3979,006556
20118;01May2014;6948,0144
20118;01Jun2014;1281,846964
20118;01Jul2014;3991,951297
20118;01Aug2014;3539,833736
20118;01Sep2014;6194,943017
20118;01Oct2014;2233,847823
20118;01Nov2014;5161,145489
20118;01Dec2014;8550,11146
20118;01Jan2015;5294,37485
20118;01Feb2015;2701,156111
20118;01Mar2015;9673,679343
20118;01Apr2015;8362,209022
20118;01May2015;7631,200754
20118;01Jun2015;4857,681675
20118;01Jul2015;5335,919224
20118;01Aug2015;4142,407749
20118;01Sep2015;7919,157323
20118;01Oct2015;3381,009078
20118;01Nov2015;5806,7637
20118;01Dec2015;4865,737794
20118;01Jan2016;5191,53197
20118;01Feb2016;2886,881783
20118;01Mar2016;8613,963264
20118;01Apr2016;6999,808366
20118;01May2016;971,6714504
20118;01Jun2016;4853,193029
20118;01Jul2016;4010,268773
20118;01Aug2016;6636,009244
20118;01Sep2016;3673,255924
20118;01Oct2016;4145,870114
20118;01Nov2016;6575,56107
20118;01Dec2016;10000
20118;01Jan2017;0
20118;01Feb2017;3655,686655
20118;01Mar2017;4342,593074
20118;01Apr2017;2952,1913
20118;01May2017;3271,191599
20118;01Jun2017;4453,865111
20118;01Jul2017;2637,564137
20118;01Aug2017;4418,649852
20118;01Sep2017;4703,38965
20118;01Oct2017;4548,83805
20118;01Nov2017;3175,99702
20118;01Dec2017;7067,057322
20118;01Jan2018;2896,158886
20118;01Feb2018;2769,363491
20118;01Mar2018;4217,758345
20118;01Apr2018;5555,162475
20118;01May2018;1100,521622
20118;01Jun2018;3981,242397
20423;01Jan2012;4605,579319
20423;01Feb2012;4931,067978
20423;01Mar2012;6735,7407
20423;01Apr2012;6686,150543
20423;01May2012;6475,008947
20423;01Jun2012;7568,37818
20423;01Jul2012;194,9523696
20423;01Aug2012;0
20423;01Sep2012;0
20423;01Oct2012;0
20423;01Nov2012;0,681651642
20423;01Dec2012;0
20423;01Jan2013;3833,779247
20423;01Feb2013;3930,744193
20423;01Mar2013;4847,736064
20423;01Apr2013;7269,13311
20423;01May2013;6321,466914
20423;01Jun2013;6264,889828
20423;01Jul2013;7236,584244
20423;01Aug2013;5975,528706
20423;01Sep2013;5596,871219
20423;01Oct2013;5154,649716
20423;01Nov2013;4815,016786
20423;01Dec2013;4788,773197
20423;01Jan2014;4273,785382
20423;01Feb2014;4789,284436
20423;01Mar2014;5873,110547
20423;01Apr2014;6173,718921
20423;01May2014;6774,083605
20423;01Jun2014;7734,189942
20423;01Jul2014;8888,396585
20423;01Aug2014;5528,024403
20423;01Sep2014;5973,99499
20423;01Oct2014;5340,229376
20423;01Nov2014;4758,269286
20423;01Dec2014;6116,119357
20423;01Jan2015;5843,117875
20423;01Feb2015;3482,728652
20423;01Mar2015;5889,640599
20423;01Apr2015;6374,976568
20423;01May2015;7406,485915
20423;01Jun2015;7180,17757
20423;01Jul2015;6893,372642
20423;01Aug2015;5490,703976
20423;01Sep2015;6732,332442
20423;01Oct2015;5391,694075
20423;01Nov2015;4421,533375
20423;01Dec2015;6467,085882
20423;01Jan2016;3109,010867
20423;01Feb2016;4478,839829
20423;01Mar2016;6247,187335
20423;01Apr2016;6841,973836
20423;01May2016;6030,976523
20423;01Jun2016;7535,488489
20423;01Jul2016;6895,58801
20423;01Aug2016;5928,835569
20423;01Sep2016;5322,165607
20423;01Oct2016;5795,40226
20423;01Nov2016;4069,801128
20423;01Dec2016;5239,17452
20423;01Jan2017;4069,630715
20423;01Feb2017;4075,935993
20423;01Mar2017;6288,236397
20423;01Apr2017;2849,474276
20423;01May2017;5322,165607
20423;01Jun2017;3826,962731
20423;01Jul2017;3707,50328
20423;01Aug2017;3364,97333
20423;01Sep2017;2462,125731
20423;01Oct2017;2517,339514
20423;01Nov2017;1407,269815
20423;01Dec2017;2508,989281
20423;01Jan2018;1306,385372
20423;01Feb2018;4037,081849
20423;01Mar2018;2478,48537
20423;01Apr2018;5515,925086
20423;01May2018;8225,31995
20423;01Jun2018;7684,429372
22658;01Jan2012;381,8813885
22658;01Feb2012;0
22658;01Mar2012;1899,029731
22658;01Apr2012;1532,71416
22658;01May2012;2728,168941
22658;01Jun2012;1314,273855
22658;01Jul2012;4492,813781
22658;01Aug2012;3006,797074
22658;01Sep2012;1126,446324
22658;01Oct2012;2055,725627
22658;01Nov2012;1414,932808
22658;01Dec2012;1521,299227
22658;01Jan2013;1376,018264
22658;01Feb2013;1341,773465
22658;01Mar2013;2088,413843
22658;01Apr2013;1836,2476
22658;01May2013;2212,421522
22658;01Jun2013;2685,622373
22658;01Jul2013;
22658;01Aug2013;1600,684896
22658;01Sep2013;1701,862709
22658;01Oct2013;1854,407721
22658;01Nov2013;1438,800394
22658;01Dec2013;1129,559487
22658;01Jan2014;3142,738546
22658;01Feb2014;2136,149017
22658;01Mar2014;1028,900534
22658;01Apr2014;2203,600892
22658;01May2014;2326,57085
22658;01Jun2014;3072,173507
22658;01Jul2014;2601,048098
22658;01Aug2014;1736,107508
22658;01Sep2014;1275,359311
22658;01Oct2014;1011,259275
22658;01Nov2014;871,1669174
22658;01Dec2014;898,6665283
22658;01Jan2015;1650,495512
22658;01Feb2015;1363,56561
22658;01Mar2015;1718,985109
22658;01Apr2015;1493,799616
22658;01May2015;3194,624604
22658;01Jun2015;4068,904685
22658;01Jul2015;3680,278109
22658;01Aug2015;1937,944274
22658;01Sep2015;2214,496965
22658;01Oct2015;2139,781041
22658;01Nov2015;1992,943496
22658;01Dec2015;2239,921133
22658;01Jan2016;3142,219686
22658;01Feb2016;2314,118196
22658;01Mar2016;4037,77305
22658;01Apr2016;3341,462149
22658;01May2016;4806,205573
22658;01Jun2016;6412,597935
22658;01Jul2016;6874,902714
22658;01Aug2016;7708,711669
22658;01Sep2016;3626,316609
22658;01Oct2016;3935,557516
22658;01Nov2016;3436,413636
22658;01Dec2016;4547,294142
22658;01Jan2017;3614,382815
22658;01Feb2017;4440,927723
22658;01Mar2017;4395,267991
22658;01Apr2017;6152,129923
22658;01May2017;4728,376485
22658;01Jun2017;4631,349556
22658;01Jul2017;6309,344679
22658;01Aug2017;5899,96368
22658;01Sep2017;4345,976236
22658;01Oct2017;5077,050796
22658;01Nov2017;3005,240492
22658;01Dec2017;5134,644321
22658;01Jan2018;3714,522908
22658;01Feb2018;4874,695169
22658;01Mar2018;10000
22658;01Apr2018;7227,209049
22658;01May2018;6805,375396
22658;01Jun2018;6292,22228
23001;01Jan2013;5858,277658
23001;01Feb2013;6114,998159
23001;01Mar2013;5130,201484
23001;01Apr2013;4267,452259
23001;01May2013;6918,827924
23001;01Jun2013;6291,756536
23001;01Jul2013;8377,084539
23001;01Aug2013;7179,756957
23001;01Sep2013;4112,788679
23001;01Oct2013;6283,865537
23001;01Nov2013;5216,476406
23001;01Dec2013;2778,157715
23001;01Jan2014;4844,54732
23001;01Feb2014;7434,373192
23001;01Mar2014;4678,310274
23001;01Apr2014;4762,48093
23001;01May2014;5187,542743
23001;01Jun2014;6914,619391
23001;01Jul2014;10000
23001;01Aug2014;2870,21937
23001;01Sep2014;5283,812931
23001;01Oct2014;5082,329423
23001;01Nov2014;1911,199958
23001;01Dec2014;4255,352728
23001;01Jan2015;5227,523805
23001;01Feb2015;5259,613867
23001;01Mar2015;4608,869483
23001;01Apr2015;5233,310537
23001;01May2015;3674,575201
23001;01Jun2015;5856,699458
23001;01Jul2015;7516,965648
23001;01Aug2015;7508,022516
23001;01Sep2015;5260,666
23001;01Oct2015;3931,295702
23001;01Nov2015;4846,651586
23001;01Dec2015;4028,618023
23001;01Jan2016;3211,110527
23001;01Feb2016;5132,30575
23001;01Mar2016;5073,912357
23001;01Apr2016;3937,082435
23001;01May2016;5675,206481
23001;01Jun2016;5929,822716
23001;01Jul2016;5930,348782
23001;01Aug2016;5195,959809
23001;01Sep2016;5161,76548
23001;01Oct2016;4172,760271
23001;01Nov2016;3436,267031
23001;01Dec2016;3121,153138
23001;01Jan2017;1536,114472
23001;01Feb2017;1603,450997
23001;01Mar2017;2514,598348
23001;01Apr2017;2771,844916
23001;01May2017;1740,228313
23001;01Jun2017;1578,1998
23001;01Jul2017;
23001;01Aug2017;1201,536114
23001;01Sep2017;989,0052081
23001;01Oct2017;2992,266821
23001;01Nov2017;1430,901152
23001;01Dec2017;890,1046873
23001;01Jan2018;1136,303856
23001;01Feb2018;1033,194802
23001;01Mar2018;2053,764007
23001;01Apr2018;1517,702141
23001;01May2018;2095,849335
23001;01Jun2018;2285,233311
23155;01Jan2012;220,2274392
23155;01Feb2012;0
23155;01Mar2012;581,8054295
23155;01Apr2012;982,7511602
23155;01May2012;1288,275371
23155;01Jun2012;759,978393
23155;01Jul2012;1197,831381
23155;01Aug2012;1122,178575
23155;01Sep2012;1243,392753
23155;01Oct2012;633,079649
23155;01Nov2012;644,4770624
23155;01Dec2012;298,5104175
23155;01Jan2013;581,437771
23155;01Feb2013;188,0714615
23155;01Mar2013;1440,712239
23155;01Apr2013;1221,022147
23155;01May2013;2006,878042
23155;01Jun2013;1217,402125
23155;01Jul2013;1700,420545
23155;01Aug2013;1214,489139
23155;01Sep2013;1029,076131
23155;01Oct2013;775,8442712
23155;01Nov2013;356,8832741
23155;01Dec2013;395,0914763
23155;01Jan2014;405,2727885
23155;01Feb2014;528,8060432
23155;01Mar2014;943,9207668
23155;01Apr2014;2183,919749
23155;01May2014;3380,450184
23155;01Jun2014;2622,05555
23155;01Jul2014;3059,286347
23155;01Aug2014;2001,561135
23155;01Sep2014;2117,288717
23155;01Oct2014;3026,168801
23155;01Nov2014;858,2563372
23155;01Dec2014;1144,322929
23155;01Jan2015;2441,846324
23155;01Feb2015;1787,074824
23155;01Mar2015;2726,781659
23155;01Apr2015;4091,049213
23155;01May2015;3726,416829
23155;01Jun2015;4045,0919
23155;01Jul2015;4332,346312
23155;01Aug2015;2494,478052
23155;01Sep2015;2930,916969
23155;01Oct2015;3171,195937
23155;01Nov2015;1823,16192
23155;01Dec2015;2039,458241
23155;01Jan2016;2146,248893
23155;01Feb2016;2452,621546
23155;01Mar2016;2788,293753
23155;01Apr2016;4193,003742
23155;01May2016;4023,286924
23155;01Jun2016;5410,858369
23155;01Jul2016;5249,088631
23155;01Aug2016;7801,430474
23155;01Sep2016;8141,486302
23155;01Oct2016;2592,048961
23155;01Nov2016;3199,929862
23155;01Dec2016;2315,824304
23155;01Jan2017;2539,049575
23155;01Feb2017;2540,54849
23155;01Mar2017;4446,518415
23155;01Apr2017;5231,101646
23155;01May2017;5115,572034
23155;01Jun2017;5997,980706
23155;01Jul2017;6972,190877
23155;01Aug2017;10000
23155;01Sep2017;4194,644064
23155;01Oct2017;3418,007913
23155;01Nov2017;2198,541244
23155;01Dec2017;2830,008852
23155;01Jan2018;2238,81399
23155;01Feb2018;2462,180667
23155;01Mar2018;6087,348659
23155;01Apr2018;4778,848536
23155;01May2018;7250,301056
23155;01Jun2018;8980,132442
23620;01Jan2015;2362,346236
23620;01Feb2015;1643,467801
23620;01Mar2015;4524,280048
23620;01Apr2015;3415,531784
23620;01May2015;4554,567456
23620;01Jun2015;6357,634861
23620;01Jul2015;10000
23620;01Aug2015;6507,783076
23620;01Sep2015;4989,54619
23620;01Oct2015;3396,843809
23620;01Nov2015;2953,416105
23620;01Dec2015;2397,359339
23620;01Jan2016;1422,434162
23620;01Feb2016;2437,169738
23620;01Mar2016;4561,799201
23620;01Apr2016;2715,269723
23620;01May2016;4673,569045
23620;01Jun2016;5685,368962
23620;01Jul2016;6607,953488
23620;01Aug2016;4338,975527
23620;01Sep2016;6272,285948
23620;01Oct2016;3013,776117
23620;01Nov2016;3098,409016
23620;01Dec2016;2305,065086
23620;01Jan2017;4423,894832
23620;01Feb2017;1478,712893
23620;01Mar2017;2876,444559
23620;01Apr2017;2728,229583
23620;01May2017;3161,131876
23620;01Jun2017;6422,863771
23620;01Jul2017;4647,219716
23620;01Aug2017;5475,505148
23620;01Sep2017;3788,074065
23620;01Oct2017;3660,623505
23620;01Nov2017;2708,395985
23620;01Dec2017;0
23620;01Jan2018;3484,985179
23620;01Feb2018;1097,864845
23620;01Mar2018;3227,220003
23620;01Apr2018;1987,512709
23620;01May2018;2980,266644
23620;01Jun2018;3473,027738
24248;01Sep2015;566,2323052
24248;01Oct2015;0
24248;01Nov2015;236,3926127
24248;01Dec2015;202,8847313
24248;01Jan2016;303,7405081
24248;01Feb2016;369,3634574
24248;01Mar2016;1558,612008
24248;01Apr2016;584,8442236
24248;01May2016;819,7886673
24248;01Jun2016;951,8898963
24248;01Jul2016;874,2583937
24248;01Aug2016;532,2155111
24248;01Sep2016;1058,582991
24248;01Oct2016;402,8296735
24248;01Nov2016;657,9705099
24248;01Dec2016;610,3380698
24248;01Jan2017;326,2249245
24248;01Feb2017;429,89728
24248;01Mar2017;605,6507163
24248;01Apr2017;555,1612226
24248;01May2017;2771,877665
24248;01Jun2017;5768,331644
24248;01Jul2017;666,586312
24248;01Aug2017;725,6023249
24248;01Sep2017;469,7174642
24248;01Oct2017;1222,461798
24248;01Nov2017;666,586312
24248;01Dec2017;521,2783529
24248;01Jan2018;547,4828912
24248;01Feb2018;209,9934377
24248;01Mar2018;263,4739093
24248;01Apr2018;303,7405081
24248;01May2018;651,6611832
24248;01Jun2018;696,6151355
24488;01Jan2013;4298,833216
24488;01Feb2013;1888,423645
24488;01Mar2013;3815,576302
24488;01Apr2013;4775,037981
24488;01May2013;5400,799665
24488;01Jun2013;3689,414088
24488;01Jul2013;5247,450256
24488;01Aug2013;4663,99349
24488;01Sep2013;68,36870504
24488;01Oct2013;7289,185033
24488;01Nov2013;1592,659465
24488;01Dec2013;3002,277031
24488;01Jan2014;4866,55688
24488;01Feb2014;0
24488;01Mar2014;8830,566691
24488;01Apr2014;3422,059105
24488;01May2014;7811,267141
24488;01Jun2014;4120,711286
24488;01Jul2014;7630,702478
24488;01Aug2014;996,4272628
24488;01Sep2014;5699,36957
24488;01Oct2014;2444,97825
24488;01Nov2014;2322,5875
24488;01Dec2014;960,8575272
24488;01Jan2015;4362,392132
24488;01Feb2015;4644,818064
24488;01Mar2015;7390,269218
24488;01Apr2015;3975,8669
24488;01May2015;5425,266872
24488;01Jun2015;3800,36015
24488;01Jul2015;9222,573597
24488;01Aug2015;5019,666792
24488;01Sep2015;5412,622837
24488;01Oct2015;3619,631308
24488;01Nov2015;8217,650588
24488;01Dec2015;1945,405242
24488;01Jan2016;1384,266123
24488;01Feb2016;6229,807788
24488;01Mar2016;7070,110253
24488;01Apr2016;7269,666927
24488;01May2016;7337,774651
24488;01Jun2016;6438,676221
24488;01Jul2016;10000
24488;01Aug2016;3967,366108
24488;01Sep2016;8327,188043
24488;01Oct2016;1503,019935
24488;01Nov2016;6636,491828
24488;01Dec2016;2852,022514
24488;01Jan2017;7323,601121
24488;01Feb2017;3182,618438
24488;01Mar2017;9626,276146
24488;01Apr2017;6742,703713
24488;01May2017;4128,319541
24488;01Jun2017;2295,301159
24488;01Jul2017;7798,58447
24488;01Aug2017;7312,216975
24488;01Sep2017;8522,22556
24488;01Oct2017;6861,27297
24488;01Nov2017;
24488;01Dec2017;6704,173383
24488;01Jan2018;2499,686859
24488;01Feb2018;4743,57282
24488;01Mar2018;6427,391351
24488;01Apr2018;6551,430531
24488;01May2018;6247,131252
24488;01Jun2018;9636,236257
25608;01Jan2012;448,2145581
25608;01Feb2012;606,4721685
25608;01Mar2012;778,4623004
25608;01Apr2012;909,1988843
25608;01May2012;1688,056967
25608;01Jun2012;1903,825456
25608;01Jul2012;9,350105997
25608;01Aug2012;0
25608;01Sep2012;0
25608;01Oct2012;0
25608;01Nov2012;0
25608;01Dec2012;0
25608;01Jan2013;568,252169
25608;01Feb2013;476,1604361
25608;01Mar2013;823,0659918
25608;01Apr2013;1786,599234
25608;01May2013;1711,543191
25608;01Jun2013;1897,482525
25608;01Jul2013;3007,107836
25608;01Aug2013;2523,248369
25608;01Sep2013;1506,413956
25608;01Oct2013;949,1395761
25608;01Nov2013;650,4757484
25608;01Dec2013;789,2824363
25608;01Jan2014;586,2857392
25608;01Feb2014;520,5886931
25608;01Mar2014;1194,987501
25608;01Apr2014;1658,737076
25608;01May2014;1892,965007
25608;01Jun2014;2362,49287
25608;01Jul2014;4157,443551
25608;01Aug2014;2860,689684
25608;01Sep2014;1837,131395
25608;01Oct2014;1027,30701
25608;01Nov2014;839,7575809
25608;01Dec2014;1010,743781
25608;01Jan2015;722,0408234
25608;01Feb2015;423,1260035
25608;01Mar2015;1113,021072
25608;01Apr2015;1932,104558
25608;01May2015;2381,600968
25608;01Jun2015;3737,50642
25608;01Jul2015;5020,842331
25608;01Aug2015;2217,123893
25608;01Sep2015;1867,649206
25608;01Oct2015;976,0489234
25608;01Nov2015;745,682384
25608;01Dec2015;1175,303972
25608;01Jan2016;719,4004053
25608;01Feb2016;618,6780913
25608;01Mar2016;1356,53185
25608;01Apr2016;2319,805091
25608;01May2016;2563,211274
25608;01Jun2016;3843,486273
25608;01Jul2016;4912,665727
25608;01Aug2016;4504,057752
25608;01Sep2016;2178,422784
25608;01Oct2016;1272,64294
25608;01Nov2016;814,1029832
25608;01Dec2016;1338,139754
25608;01Jan2017;894,075091
25608;01Feb2017;923,7416611
25608;01Mar2017;1264,175671
25608;01Apr2017;1707,960166
25608;01May2017;2200,867272
25608;01Jun2017;2910,094416
25608;01Jul2017;4448,304523
25608;01Aug2017;3297,098404
25608;01Sep2017;1029,053316
25608;01Oct2017;468,3146711
25608;01Nov2017;277,7388657
25608;01Dec2017;336,2626348
25608;01Jan2018;430,4298695
25608;01Feb2018;368,2328001
25608;01Mar2018;1643,085946
25608;01Apr2018;2920,491724
25608;01May2018;4135,731563
25608;01Jun2018;5793,853136
26405;01Jan2015;1288,416816
26405;01Feb2015;257,5128203
26405;01Mar2015;2479,448929
26405;01Apr2015;2229,713841
26405;01May2015;3044,816145
26405;01Jun2015;3017,595094
26405;01Jul2015;5104,334364
26405;01Aug2015;4610,801798
26405;01Sep2015;1902,593354
26405;01Oct2015;1314,017506
26405;01Nov2015;1764,817103
26405;01Dec2015;0
26405;01Jan2016;2143,502538
26405;01Feb2016;2457,669253
26405;01Mar2016;3163,889379
26405;01Apr2016;4370,438473
26405;01May2016;3323,013885
26405;01Jun2016;4159,847929
26405;01Jul2016;6527,499044
26405;01Aug2016;4913,484542
26405;01Sep2016;2366,614759
26405;01Oct2016;936,2749185
26405;01Nov2016;2789,09011
26405;01Dec2016;697,8455614
26405;01Jan2017;1728,665164
26405;01Feb2017;3740,950875
26405;01Mar2017;4776,597802
26405;01Apr2017;5287,754156
26405;01May2017;5418,429512
26405;01Jun2017;5012,630376
26405;01Jul2017;7325,86437
26405;01Aug2017;9505,081013
26405;01Sep2017;3942,685809
26405;01Oct2017;3665,063972
26405;01Nov2017;3087,607851
26405;01Dec2017;2915,579534
26405;01Jan2018;3285,32564
26405;01Feb2018;3426,229525
26405;01Mar2018;5905,921845
26405;01Apr2018;5410,29395
26405;01May2018;7210,987532
26405;01Jun2018;6879,724998
30503;01Jan2012;553,7692538
30503;01Feb2012;593,6660095
30503;01Mar2012;999,2350724
30503;01Apr2012;207,535721
30503;01May2012;950,1961085
30503;01Jun2012;1509,664003
30503;01Jul2012;0
30503;01Aug2012;0
30503;01Sep2012;0
30503;01Oct2012;0
30503;01Nov2012;0
30503;01Dec2012;0
30503;01Jan2013;378,4684729
30503;01Feb2013;438,1119246
30503;01Mar2013;608,4539128
30503;01Apr2013;1139,40631
30503;01May2013;1454,045129
30503;01Jun2013;1738,984834
30503;01Jul2013;2577,700759
30503;01Aug2013;2111,944853
30503;01Sep2013;722,5758135
30503;01Oct2013;464,536759
30503;01Nov2013;504,8236417
30503;01Dec2013;502,0286604
30503;01Jan2014;552,7779132
30503;01Feb2014;455,1124053
30503;01Mar2014;543,366796
30503;01Apr2014;960,491978
30503;01May2014;1282,97444
30503;01Jun2014;1799,704618
30503;01Jul2014;3435,033405
30503;01Aug2014;2114,126081
30503;01Sep2014;648,3562417
30503;01Oct2014;602,7113827
30503;01Nov2014;336,0804776
30503;01Dec2014;691,2214458
30503;01Jan2015;650,7597027
30503;01Feb2015;211,5811987
30503;01Mar2015;648,2308437
30503;01Apr2015;1293,932828
30503;01May2015;1821,621396
30503;01Jun2015;1872,198575
30503;01Jul2015;2845,80927
30503;01Aug2015;3012,71396
30503;01Sep2015;842,1100297
30503;01Oct2015;450,9798458
30503;01Nov2015;499,8711188
30503;01Dec2015;1245,884508
30503;01Jan2016;1008,171767
30503;01Feb2016;717,3529883
30503;01Mar2016;766,2442613
30503;01Apr2016;1621,841539
30503;01May2016;1991,897898
30503;01Jun2016;2428,819239
30503;01Jul2016;4837,226476
30503;01Aug2016;3911,650168
30503;01Sep2016;2050,256717
30503;01Oct2016;856,6074277
30503;01Nov2016;523,5365013
30503;01Dec2016;1856,656194
30503;01Jan2017;757,1250427
30503;01Feb2017;861,3446842
30503;01Mar2017;918,540089
30503;01Apr2017;1620,76869
30503;01May2017;1499,271995
30503;01Jun2017;3654,584341
30503;01Jul2017;4368,586417
30503;01Aug2017;3631,037389
30503;01Sep2017;1345,659489
30503;01Oct2017;253,164557
30503;01Nov2017;294,6852163
30503;01Dec2017;1103,502086
30503;01Jan2018;97,18342239
30503;01Feb2018;208,5089485
30503;01Mar2018;1489,936813
30503;01Apr2018;2003,232481
30503;01May2018;3541,726173
30503;01Jun2018;6099,078325
31088;01Jan2012;2224,726411
31088;01Feb2012;3704,360876
31088;01Mar2012;3186,23987
31088;01Apr2012;3334,852206
31088;01May2012;4160,093581
31088;01Jun2012;4251,799525
31088;01Jul2012;70,47573836
31088;01Aug2012;0
